Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20201CP152,cp,Samin Gokcekus,false,b,6,true,01-06-2020,,,28-04-2020,28,0,3,1.00,true,1,17-05-2020,19-05-2020,49,15,3.90,4,7,6,0,,,,2,0,,0,1,,,01103f4227,,,,0,"FON, chick not looking good",,,,,,,,,
20201CP153,cp,Samin Gokcekus,false,b,6,true,29-05-2020,,true,23-04-2020,23,0,5,1.00,true,0,13-05-2020,12-05-2020,42,12,4.40,4,8,7,7,56,15,7,1,6,8.63,7,4,abj6052,afh2643,"01103f88a1, 0300024487, abj6052",,avl5328,,0,"FON, FON",,,,,,,,,
20201CP154,cp,Samin Gokcekus,false,b,6,true,01-06-2020,,,20-04-2020,20,0,6,0.50,true,0,11-05-2020,12-05-2020,42,14,3.50,3,9,8,8,56,15,8,0,8,9.85,8,2,afh3839,,011016a7ac,,,,0,"FON, FON, FON",,,,,,,,,
20201CP155,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP156,cp,Samin Gokcekus,false,b,6,true,04-06-2020,,,26-04-2020,26,0,4,1.00,true,0,15-05-2020,14-05-2020,44,12,4.60,4,7,7,7,58,15,7,0,7,10.53,7,2,z628043,s882543,"0110175142, s882543",,,,0,FON,,,,,,,,,
20201CP157,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP158,cp,Samin Gokcekus,false,b,6,true,01-06-2020,,,20-04-2020,20,0,6,1.00,true,0,11-05-2020,10-05-2020,40,12,3.60,3,9,9,9,54,15,9,0,9,11.27,9,3,abj6063,avl5051,"abj6063, avl5051",,,,0,"FON, FON",,,,,,,,,
20201CP16,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP17,cp,Samin Gokcekus,false,g,6,true,16-06-2020,,,26-04-2020,26,0,5,,,0,,,,,5.80,4,4,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold,,,,,,,,,
20201CP18,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP19,cp,Samin Gokcekus,false,,6,true,16-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP2,cp,Samin Gokcekus,false,g,6,true,30-05-2020,,,18-04-2020,18,0,6,1.00,true,0,10-05-2020,10-05-2020,40,13,6.40,4,10,9,9,54,15,9,0,9,18.27,9,2,ty69502,vz33953,"0110176fa5, ty69502",,,,0,FON,,,,,,,,,
20201CP20,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP21,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP22,cp,Samin Gokcekus,false,g,6,true,31-05-2020,,,18-04-2020,18,0,6,1.00,true,0,10-05-2020,10-05-2020,40,13,6.40,4,10,10,6,54,15,6,0,6,16.35,6,2,,tw41875,"0110178c90, tw41875",,,,0,"FON, FON",,,,,,,,,
20201CP23,cp,Samin Gokcekus,false,b,6,true,02-06-2020,,,21-04-2020,21,0,6,1.00,true,0,13-05-2020,12-05-2020,42,12,3.60,3,10,8,8,56,15,8,0,8,11.17,8,2,afh5089,afh3070,"0110174f4a, afh5089",,,,0,"one egg bigger than others, FON",,,,,,,,,
20201CP24,cp,Samin Gokcekus,false,c,6,true,30-05-2020,,,12-04-2020,12,0,2,1.00,true,0,05-05-2020,06-05-2020,36,14,3.00,3,11,11,11,50,15,11,0,11,9.46,11,1,abj6299,,abj6299,,,,0,"FON, not a blue tit (flew out, had black head but not sure what she was), FON",,,,,,,,,
20201CP25,cp,Samin Gokcekus,false,b,6,true,07-07-2020,,,20-04-2020,20,0,6,1.00,true,0,11-05-2020,12-05-2020,42,14,3.00,3,9,7,0,,,,0,0,,0,0,,,,,,,0,"FON, FON, FON",,,,,,,,,
20201CP26,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP27,cp,Samin Gokcekus,false,,6,true,16-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP28,cp,Samin Gokcekus,false,g,6,true,16-06-2020,,,23-04-2020,23,0,5,1.00,true,0,14-05-2020,13-05-2020,43,12,6.80,4,9,8,8,57,15,8,0,8,14.86,8,2,tl38601,ty69558,"01101761b8, ty69558",,,,0,FON,,,,,,,,,
20201CP29,cp,Samin Gokcekus,false,b,6,true,30-05-2020,,,15-04-2020,15,0,5,1.00,true,0,07-05-2020,09-05-2020,39,15,4.20,4,10,10,10,53,15,10,4,6,10.43,10,3,afh3549,j215684,"01103f9047, 01103fb03a, afh3549",,"avl5199, avl5202, avl5204, avl5206",,0,"FON, FON",,,,,,,,,
20201CP3,cp,Samin Gokcekus,false,g,6,true,21-05-2020,,true,22-04-2020,22,0,6,1.00,true,0,11-05-2020,11-05-2020,41,13,5.30,3,7,5,0,,,,0,0,,0,0,,,01103fcb61,,,,0,"FON, FON",,,,,,,,,
20201CP30,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP31,cp,Samin Gokcekus,false,b,6,true,05-06-2020,,,24-04-2020,24,0,5,0.50,true,0,14-05-2020,15-05-2020,45,14,4.60,4,8,8,8,59,15,8,3,5,9.33,8,1,afh3549,,afh3549,,"avl5413, avl5416, avl5415",,0,FON,,,,,,,,,
20201CP32,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP33,cp,Samin Gokcekus,false,g,6,true,02-06-2020,,,19-04-2020,19,0,6,1.00,true,0,10-05-2020,12-05-2020,42,15,5.80,4,9,9,5,56,15,5,0,5,16.52,5,1,,ty69513,ty69513,,,,0,"FON, FON, FON",,,,,,,,,
20201CP34,cp,Samin Gokcekus,false,g,6,true,29-05-2020,,,17-04-2020,17,0,6,1.00,true,0,08-05-2020,08-05-2020,38,13,6.70,4,9,9,9,52,15,9,0,9,19.02,9,1,,ty69501,ty69501,,,,0,FON,,,,,,,,,
20201CP35,cp,Samin Gokcekus,false,g,6,true,05-06-2020,,,28-04-2020,28,0,2,1.00,true,0,16-05-2020,15-05-2020,45,12,5.40,3,6,6,6,59,15,6,0,6,17.52,6,1,,ty69574,ty69574,,,,0,,,,,,,,,,
20201CP36,cp,Samin Gokcekus,false,b,6,true,04-06-2020,,,02-05-2020,32,0,7,,true,0,22-05-2020,21-05-2020,51,12,3.20,3,8,5,0,,,,5,0,,0,1,avl5429,,avl5429,,,,0,,,,,,,,,,
20201CP37,cp,Samin Gokcekus,false,m,6,true,27-05-2020,,,11-04-2020,11,0,2,1.00,true,0,01-05-2020,03-05-2020,33,15,3.70,3,8,6,6,47,15,6,0,6,11.58,6,2,j215638,and7347,"01103f9289, and7347",,,,0,FON,,,,,,,,,
20201CP38,cp,Keith Mc Mahon,false,b,6,true,30-05-2020,,,21-04-2020,21,0,6,1.00,true,0,11-05-2020,11-05-2020,41,13,3.70,3,8,8,8,55,15,8,0,8,10.67,8,2,avl5109,avl5110,"avl5109, avl5110",,,,0,"FON, FON",,,,,,,,,
20201CP38A,cp,Keith Mc Mahon,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP39,cp,Keith Mc Mahon,false,b,6,true,02-06-2020,,,22-04-2020,22,0,6,1.00,true,0,11-05-2020,12-05-2020,42,14,3.10,3,7,5,5,56,15,5,3,2,10.06,5,1,avl5141,,avl5141,,"avl5349, avl5352, avl5348",,0,FON,,,,,,,,,
20201CP4,cp,Samin Gokcekus,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP40,cp,Samin Gokcekus,false,b,6,true,30-05-2020,,,13-04-2020,13,0,3,1.00,true,0,06-05-2020,06-05-2020,36,13,4.80,4,11,11,11,50,15,11,0,11,11.25,11,3,avl5002,z629583,"011016aa39, avl5002",,,,0,FON,,,,,,,,,
20201CP40A,cp,Keith Mc Mahon,false,b,6,true,27-05-2020,,,13-04-2020,13,0,0,1.00,true,0,05-05-2020,04-05-2020,34,12,4.60,4,10,9,9,48,15,9,0,9,11.41,9,2,s884624,z628086,"0700ee22e7, z628086",,,,0,FON,,,,,,,,,
20201CP41,cp,Keith Mc Mahon,false,b,6,true,18-05-2020,,,13-04-2020,13,0,0,1.00,true,0,04-05-2020,06-05-2020,36,15,3.90,4,9,6,0,,,,6,0,,0,0,,,,,,,0,"FON, FON",,,,,,,,,
20201CP42A,cp,Samin Gokcekus,false,b,6,true,27-05-2020,,,12-04-2020,12,0,2,1.00,true,0,03-05-2020,03-05-2020,33,13,3.20,3,9,9,9,47,15,9,0,9,11.68,9,2,avl5001,and6752,"01103f6018, avl5001",,,,0,,,,,,,,,,
20201CP43,cp,Keith Mc Mahon,false,g,6,true,07-07-2020,,true,18-04-2020,18,0,6,,true,0,07-05-2020,08-05-2020,38,14,6.70,4,7,6,0,,,,0,0,,0,0,,,,,,,0,"FON, FON",,,,,,,,,
20201CP5,cp,Samin Gokcekus,false,,6,true,07-07-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,wasps nest leave to spring to clear out,,,,,,,,,
20201CP5A,cp,Samin Gokcekus,false,b,6,true,04-06-2020,,,18-04-2020,18,0,6,0.50,true,0,08-05-2020,08-05-2020,38,13,4.80,4,8,2,0,,,,0,0,,0,0,,,,,,,0,FON,,,,,,,,,
20201CP5B,cp,Samin Gokcekus,false,,6,true,16-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP6,cp,Samin Gokcekus,false,g,6,true,16-06-2020,,,25-04-2020,25,0,4,1.00,true,0,17-05-2020,16-05-2020,46,12,4.40,3,10,6,6,60,15,6,0,6,16.20,6,2,vz31926,vz30566,"0700edb2e4, 0700edfab0",,,,0,,,,,,,,,,
20201CP7,cp,Samin Gokcekus,false,g,6,true,11-05-2020,,,21-04-2020,21,5,6,,,0,,,,,,,2,,0,,,,0,0,,0,0,,,,,,,0,great tit alarm calling and entered after,,,,,,,,,
20201CP8,cp,Samin Gokcekus,false,,6,true,16-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201CP9,cp,Samin Gokcekus,false,g,6,true,01-06-2020,,,19-04-2020,19,0,6,,true,0,08-05-2020,08-05-2020,38,13,6.60,4,7,7,7,52,15,7,0,7,17.77,7,2,vz29416,tx42383,"011017892f, 0700edbec0",,,,0,FON,,,,,,,,,
20201EX1,ex,Charlotte Regan,false,b,6,true,31-05-2020,,,16-04-2020,16,0,5,0.50,true,0,07-05-2020,08-05-2020,38,14,4.70,4,9,8,8,52,15,8,0,8,10.67,8,2,abj6104,z032659,"030001c31b, abj6104",,,,0,"fon, fon",,,,,,,,,
20201EX10,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,22-04-2020,22,0,6,0.50,true,0,13-05-2020,13-05-2020,43,13,3.70,4,9,5,5,57,15,5,0,5,11.20,5,1,,afh4945,afh4945,,,,0,"Dead adult blue tit ring AFH5012, fon, fon, fon",,,,,,,,,
20201EX100,ex,Sam Crofts,false,b,6,true,04-06-2020,,,14-04-2020,14,0,6,1.00,true,0,07-05-2020,,,,4.60,4,11,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, Female unringed, eggs are cold, eggs are cold",,,,,,,,,
20201EX101,ex,Sam Crofts,false,b,6,true,01-06-2020,,,14-04-2020,14,0,4,1.00,true,0,06-05-2020,07-05-2020,37,14,4.20,4,10,10,10,51,15,10,0,10,11.02,10,2,afh4674,avl3614,"01103f52f3, 01103fd325",,,,0,"eggs are cold, female ringed, no PIT detected",,,,,,,,,
20201EX102,ex,Sam Crofts,false,b,6,true,01-06-2020,,,18-04-2020,18,0,7,1.00,true,0,10-05-2020,10-05-2020,40,13,3.30,3,10,9,9,54,15,9,0,9,10.28,9,2,j215699,avl7577,"01103f9182, 01103fbea6",,,,0,eggs are cold,,,,,,,,,
20201EX103,ex,Sam Crofts,false,b,6,true,01-06-2020,,,14-04-2020,14,0,4,1.00,true,0,06-05-2020,06-05-2020,36,13,4.20,4,10,9,9,50,15,9,0,9,10.96,9,2,avl3520,and6348,"01103f760f, 01103fc000",,,,0,no PIT detected,,,,,,,,,
20201EX104,ex,Sam Crofts,false,b,6,true,01-06-2020,,,16-04-2020,16,0,4,1.00,true,0,09-05-2020,08-05-2020,38,12,5.00,4,11,10,10,52,15,10,0,10,10.89,10,2,afh5063,j215902,"01103f42a8, 01103fb772",,,,0,"eggs are cold, female ringed",,,,,,,,,
20201EX105,ex,Sam Crofts,false,b,6,true,01-06-2020,,,19-04-2020,19,0,7,1.00,true,0,09-05-2020,09-05-2020,39,13,4.20,4,8,7,7,53,15,7,0,7,10.60,7,1,,avl3706,030002ba76,,,,0,no PIT detected,,,,,,,,,
20201EX106,ex,Sam Crofts,false,b,6,true,01-06-2020,,,15-04-2020,15,0,7,1.00,true,0,07-05-2020,07-05-2020,37,13,4.10,4,10,8,8,51,15,8,0,8,10.49,8,1,,avl3615,01103fa869,,,,0,"eggs are cold, No PIT detected",,,,,,,,,
20201EX107,ex,Sam Crofts,false,b,6,true,01-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201EX108,ex,Sam Crofts,false,b,6,true,03-06-2020,,,29-04-2020,29,0,2,1.00,true,0,20-05-2020,20-05-2020,50,13,3.50,3,9,9,0,,,,8,0,,0,1,,,011016ab00,,,,0,"female ringed, No more attempts at catching adults due to poor condition of chicks",,,,,,,,,
20201EX109,ex,Sam Crofts,false,b,6,true,01-06-2020,,,14-04-2020,14,0,7,,true,0,06-05-2020,05-05-2020,35,12,4.60,4,10,10,10,49,15,10,0,10,10.60,10,2,,afh5014,011016b947,,,,0,,,,,,,,,,
20201EX10A,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,15-04-2020,15,0,5,1.00,true,0,06-05-2020,08-05-2020,38,15,3.90,4,9,8,8,52,15,8,0,8,10.35,8,3,afh4692,avl4545,"01103f5a25, afh4692, avl4545",,,,0,"fon, fon",,,,,,,,,
20201EX11,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,17-04-2020,17,0,6,,true,0,10-05-2020,09-05-2020,39,12,4.40,4,11,10,10,53,15,10,0,10,10.94,10,2,and6694,s883488,"011017483d, 01103f84fa, s883488",,,,0,,,,,,,,,,
20201EX110,ex,Sam Crofts,false,b,6,true,01-06-2020,,,13-04-2020,13,0,7,0.75,true,0,05-05-2020,04-05-2020,34,12,4.70,4,10,9,9,48,15,9,0,9,11.00,9,1,,avl3506,01103fae16,,,,0,"eggs uncovered, FON try again?",,,,,,,,,
20201EX111,ex,Sam Crofts,false,b,6,true,01-06-2020,,,13-04-2020,13,0,7,0.75,true,0,05-05-2020,05-05-2020,35,13,4.30,4,10,10,10,49,15,10,0,10,10.65,10,3,z101858,afh5585,"01103f8d4a, 01103fd4eb",,,,0,Female ringed,,,,,,,,,
20201EX112,ex,Sam Crofts,false,b,6,true,01-06-2020,,,21-04-2020,21,0,3,,true,0,10-05-2020,10-05-2020,40,13,3.60,4,7,7,7,54,15,7,0,7,10.41,7,1,,avl3831,01103f9915,,,,0,"female unringed, No PIT detected",,,,,,,,,
20201EX113,ex,Sam Crofts,false,b,6,true,01-06-2020,,,12-04-2020,12,0,7,1.00,true,0,04-05-2020,04-05-2020,34,13,4.00,4,10,9,9,48,15,9,0,9,11.16,9,2,and6321,s883263,"011016ed79, 01103fcabe",,,,0,"eggs uncovered, s883263",,,,,,,,,
20201EX114,ex,Sam Crofts,false,b,6,true,01-06-2020,,,21-04-2020,21,0,3,,true,0,10-05-2020,10-05-2020,40,13,3.40,3,7,5,5,54,15,5,0,5,11.20,5,2,avl3832,j215750,"01103f9214, 01103fac9c",,,,0,"female ringed, female ringed 01103f9214",,,,,,,,,
20201EX115,ex,Sam Crofts,false,b,6,true,01-06-2020,,,18-04-2020,18,0,7,1.00,true,0,09-05-2020,09-05-2020,39,13,3.10,3,9,6,6,52,14,6,0,6,10.93,6,2,avl3522,avl3617,"01103f9718, 01103fbff3",,,,0,"eggs are cold, No PIT detected",,,,,,,,,
20201EX116,ex,Sam Crofts,false,b,6,true,01-06-2020,,,15-04-2020,15,0,4,1.00,true,0,07-05-2020,06-05-2020,36,12,3.40,3,10,10,10,50,15,10,0,10,11.19,10,2,avl3522,afh4172,"01103fc2e3, 01103f9718",,,,0,no PIT detected,,,,,,,,,
20201EX117,ex,Sam Crofts,false,b,6,true,12-06-2020,,,22-04-2020,22,0,3,0.50,true,0,11-05-2020,11-05-2020,41,13,4.40,4,7,4,4,55,15,4,0,4,11.18,4,2,avl7578,avl7589,"01103f9393, 01103fcb9e",,,,0,"eggs are cold, Female unringed, female unringed, No PIT detected",,,,,,,,,
20201EX118,ex,Sam Crofts,false,b,6,true,01-06-2020,,,17-04-2020,17,0,7,1.00,true,0,08-05-2020,,,,4.70,4,9,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, female ringed, eggs are cold, eggs are cold, abandoned",,,,,,,,,
20201EX119,ex,Sam Crofts,false,b,6,true,01-06-2020,,,15-04-2020,15,0,4,1.00,true,0,06-05-2020,06-05-2020,36,13,3.30,3,9,8,8,50,15,8,4,4,8.52,8,2,afh3793,avl3521,"01103f3e6a, 01103fb3d5",,"avl3838, avl3837, avl3839, avl3836",,0,"dead bat, female unringed, female unringed",,,,,,,,,
20201EX12,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,13-04-2020,13,0,5,1.00,true,0,07-05-2020,06-05-2020,36,12,4.50,4,12,11,11,50,15,11,0,11,10.95,11,3,avl4506,afh5556,"01103f7045, afh5556, avl4506",,,,0,,,,,,,,,,
20201EX120,ex,Sam Crofts,false,g,6,true,01-06-2020,,,15-04-2020,15,0,7,,true,0,06-05-2020,06-05-2020,36,13,5.60,4,9,9,9,50,15,9,0,9,18.39,9,3,ty68003,vz29516,"0700ed9ef7, 0110175d2b",,,,0,0700ed9ef7,,,,,,,,,
20201EX121,ex,Sam Crofts,false,b,6,true,12-06-2020,,,19-04-2020,19,0,7,,,0,,,,,5.10,4,5,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs are cold, eggs are cold, abandoned",,,,,,,,,
20201EX122,ex,Sam Crofts,false,b,6,true,12-06-2020,,,23-04-2020,23,0,3,1.00,true,0,13-05-2020,13-05-2020,43,13,4.00,4,8,7,7,57,15,7,1,6,8.86,7,3,avl7667,and6833,"01103f5d1e, 01103faf74",,avl7422,,0,,,,,,,,,,
20201EX123,ex,Sam Crofts,false,b,6,true,01-06-2020,,,16-04-2020,16,0,7,1.00,true,0,08-05-2020,08-05-2020,38,13,4.20,4,10,10,10,52,15,10,0,10,10.49,10,2,afh3591,avl3616,"01103f61af, 01103fa677",,,,0,eggs are cold,,,,,,,,,
20201EX124,ex,Sam Crofts,false,b,6,true,01-06-2020,,,20-04-2020,20,0,7,1.00,true,0,10-05-2020,10-05-2020,40,13,4.80,4,8,7,6,54,15,6,1,5,9.33,6,1,,afh5497,011016a3dd,,avl7744,,0,,,,,,,,,,
20201EX125,ex,Sam Crofts,false,b,6,true,01-06-2020,,,21-04-2020,21,0,3,,true,0,10-05-2020,10-05-2020,40,13,4.10,3,7,7,6,54,15,6,2,5,10.05,6,2,avl3834,afh5500,"01103f60c2, 01103f3c7a",,avl7735,,0,likley one unringed bluti,,,,,,,,,
20201EX126,ex,Sam Crofts,false,b,6,true,01-06-2020,,,19-04-2020,19,0,7,1.00,true,0,10-05-2020,10-05-2020,40,13,4.70,4,9,8,2,54,15,2,5,2,9.95,2,1,,avl3833,01103fd4ef,,,,0,"female unringed, female unringed, No PIT detected",,,,,,,,,
20201EX127,ex,Sam Crofts,false,b,6,true,01-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201EX12A,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,16-04-2020,16,0,5,0.50,true,1,06-05-2020,08-05-2020,38,15,4.80,4,8,5,5,52,15,5,0,5,10.86,5,0,,,,,,,0,,,,,,,,,,
20201EX13,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,16-04-2020,16,0,5,1.00,true,0,07-05-2020,08-05-2020,38,14,3.00,3,9,8,8,52,15,8,0,8,10.39,8,2,afh5526,avl3043,"01103f6ef4, avl3043",,,,0,"fon, fon, dying",,,,,,,,,
20201EX13A,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,16-04-2020,16,0,5,1.00,true,0,12-05-2020,,,,3.80,3,14,,0,,,,0,0,,0,0,,,,,,,0,"fon, eggs are cold, eggs are cold, eggs are cold",,,,,,,,,
20201EX14,ex,Charlotte Regan,false,g,6,true,08-06-2020,,,16-04-2020,16,0,5,1.00,true,0,06-05-2020,06-05-2020,36,13,4.80,3,8,7,7,50,15,7,0,7,18.94,7,3,tw41893,vz30878,"0700edc5c4, 0700edb6d0",,,,0,"fon, fon",,,,,,,,,
20201EX14A,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,15-04-2020,15,0,5,1.00,true,0,08-05-2020,07-05-2020,37,12,4.10,4,11,10,9,51,15,9,1,9,10.21,9,2,avl4509,avl4508,"avl4508, avl4509",,,,0,,,,,,,,,,
20201EX14B,ex,Charlotte Regan,false,b,6,true,09-06-2020,,,04-05-2020,34,5,5,0.00,true,0,22-05-2020,,,,3.30,3,6,,0,,,,0,0,,0,0,,,,,,,0,"fon, eggs are cold",,,,,,,,,
20201EX15,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,14-04-2020,14,0,5,1.00,true,0,08-05-2020,08-05-2020,38,13,3.20,3,12,10,10,52,15,10,0,10,10.74,10,2,avl3045,avl3044,"avl3044, avl3045",,,,0,fon,,,,,,,,,
20201EX16,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,20-04-2020,20,0,6,,true,0,10-05-2020,10-05-2020,40,13,3.70,3,8,6,5,54,15,5,1,5,11.44,5,1,avl4619,,avl4619,,,,0,,,,,,,,,,
20201EX17,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,17-04-2020,17,0,6,,true,0,09-05-2020,10-05-2020,40,14,4.00,4,10,9,9,54,15,9,0,9,11.70,9,2,abj6333,afh5062,"011017155f, 01103fc66d",,,,0,fon,,,,,,,,,
20201EX18,ex,Charlotte Regan,false,g,6,true,09-06-2020,,,20-04-2020,20,0,6,,true,0,08-05-2020,09-05-2020,39,14,4.80,3,6,6,6,53,15,6,0,6,17.23,6,2,,tw41900,"0110176924, tw41900",,,,0,fon,,,,,,,,,
20201EX18A,ex,Charlotte Regan,false,b,6,true,09-06-2020,,,12-04-2020,12,0,3,1.00,true,3,02-05-2020,05-05-2020,35,16,4.30,4,8,8,8,49,15,8,0,8,11.24,8,2,abj6356,avl4501,"abj6356, avl4501",,,,0,fon,,,,,,,,,
20201EX19,ex,Charlotte Regan,false,b,6,true,09-06-2020,,true,16-04-2020,16,0,5,1.00,true,0,09-05-2020,,,,3.20,3,11,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs are cold, eggs are cold, eggs are cold, eggs are cold, eggs are cold",,,,,,,,,
20201EX19A,ex,Charlotte Regan,false,,6,true,21-05-2020,,,22-04-2020,22,0,6,,,1,,,,,,,2,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold,,,,,,,,,
20201EX2,ex,Charlotte Regan,false,b,6,true,08-06-2020,,,25-04-2020,25,0,7,,true,0,14-05-2020,15-05-2020,45,14,4.00,4,7,7,7,59,15,7,0,7,10.13,7,2,avl7059,avl7297,"avl7297, avl7059",,,,0,"fon, fon",,,,,,,,,
20201EX20,ex,Charlotte Regan,false,b,6,true,09-06-2020,,,16-04-2020,16,0,6,0.75,true,0,10-05-2020,12-05-2020,42,15,4.20,4,12,9,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs are cold",,,,,,,,,
20201EX21,ex,Sam Crofts,false,g,6,true,01-06-2020,,,15-04-2020,15,0,7,,true,0,06-05-2020,06-05-2020,36,13,6.80,4,9,9,9,50,15,9,2,7,17.71,9,0,,,,,"ty68114, ty68113",,0,"eggs are cold, no PIT detected",,,,,,,,,
20201EX22,ex,Sam Crofts,false,b,6,true,12-06-2020,,,15-04-2020,15,0,4,1.00,true,0,05-05-2020,23-05-2020,53,31,3.40,3,8,4,4,67,15,4,1,3,11.02,4,3,s882723,avl7441,"011016b890, s882723, avl7441",,avl7445,,0,"eggs are cold, eggs are cold, Nest was soaking wet, eggs were burried deep and cold despite female being on the nest",,,,,,,,,
20201EX25,ex,Samin Gokcekus,false,g,6,true,31-05-2020,,,17-04-2020,17,0,6,0.50,true,0,07-05-2020,08-05-2020,38,14,6.80,4,8,6,6,52,15,6,0,6,18.80,6,2,tw41850,vz31314,"0110178372, 011017725c",,,,0,"great tit female inside that wouldn't move, had to lift her out, FON, FON",,,,,,,,,
20201EX26,ex,Samin Gokcekus,false,g,6,true,31-05-2020,,,17-04-2020,17,0,6,1.00,true,0,09-05-2020,07-05-2020,37,11,6.00,4,10,10,10,51,15,10,0,10,18.73,10,2,tw41874,vz29229,"0110177252, 0700ed9bb7",,,,0,"FON, FON",,,,,,,,,
20201EX27,ex,Samin Gokcekus,false,b,6,true,31-05-2020,,,20-04-2020,20,0,6,1.00,true,0,10-05-2020,10-05-2020,40,13,3.20,3,8,8,8,54,15,8,0,8,10.85,8,1,,j215873,j215873,,,,0,"FON, FON",,,,,,,,,
20201EX28,ex,Charlotte Regan,false,b,6,true,31-05-2020,,,19-04-2020,19,0,6,,true,0,11-05-2020,10-05-2020,40,12,4.90,4,10,10,10,53,14,10,0,10,10.41,10,4,afh4760,and6716,"01103f753a, 01103f5f25, afh4760",,,,0,fon,,,,,,,,,
20201EX29,ex,Charlotte Regan,false,g,6,true,31-05-2020,,,22-04-2020,22,0,6,1.00,true,0,12-05-2020,13-05-2020,43,14,4.80,3,8,4,4,57,15,4,0,4,18.10,4,2,,y839893,030000c48c,,,,0,,,,,,,,,,
20201EX29A,ex,Charlotte Regan,false,b,6,true,31-05-2020,,,19-04-2020,19,0,6,,true,0,11-05-2020,10-05-2020,40,12,4.00,4,10,9,9,54,15,9,0,9,10.83,9,3,j215881,afh5308,"01103faf76, 01103f552a, j215881",,,,0,fon,,,,,,,,,
